1991.95068,   0.68460,   1.00803,  -1.00803
1991.95890,   0.19474,   0.62100,  -0.62100
1991.96164,  -0.48757,   0.62098,  -0.62098
1991.96438,   0.09770,   0.51265,  -0.51265
1991.96712,  -0.39139,   0.51960,  -0.51960
1991.96986,   0.97562,   0.55656,  -0.55656
1991.97808,   2.20844,   0.71686,  -0.71686
1991.98082,   0.85107,   0.73867,  -0.73867
1991.98630,   1.40255,   0.79753,  -0.79753
1991.98904,   0.64785,   0.80935,  -0.80935
1991.99726,   2.00920,   0.92542,  -0.92542
1992.00000,   0.63092,   0.88331,  -0.88331
1992.00546,  -0.08989,   0.88326,  -0.88326
1992.00820,   0.53812,   0.89034,  -0.89034
1992.01639,   0.00000,   0.88348,  -0.88348
1992.01913,   0.08941,   0.87928,  -0.87928
1992.02186,   0.35682,   0.88179,  -0.88179
1992.02459,   0.26679,   0.88353,  -0.88353
1992.02732,  -0.53428,   0.89047,  -0.89047
1992.03552,  -0.17873,   0.86902,  -0.86902
1992.03825,   1.33276,   0.90585,  -0.90585
1992.04098,   0.35242,   0.90823,  -0.90823
1992.04372,  -0.52910,   0.90939,  -0.90939
1992.04645,   0.08838,   0.90934,  -0.90934
1992.05464,  -0.62029,   0.91569,  -0.91569
1992.05738,  -1.16228,   0.92652,  -0.92652
1992.06011,   1.33990,   0.83925,  -0.83925
1992.06284,  -0.35556,   0.82125,  -0.82125
1992.06557,   0.08901,   0.75927,  -0.75927
1992.07377,  -0.17809,   0.74638,  -0.74638
1992.07650,   0.00000,   0.59602,  -0.59602
1992.07923,  -0.98523,   0.61958,  -0.61958
1992.08197,   0.44904,   0.62734,  -0.62734
1992.08470,  -0.44904,   0.62382,  -0.62382
1992.09290,   0.17986,   0.62512,  -0.62512
1992.09563,   0.98347,   0.66237,  -0.66237
1992.09836,   0.26655,   0.66024,  -0.66024
1992.10109,   0.08869,   0.65784,  -0.65784
1992.10383,  -0.53333,   0.65780,  -0.65780
1992.11202,   0.44464,   0.66407,  -0.66407
1992.11475,   0.00000,   0.59345,  -0.59345
